SamplesSubmitted,SequencesReceived,SequencesProcessed,LociRecoverd,DelevieredTo,DelevieredToDate,RAPiD_SampleCode,BNet_UI,DNA_Yield,ProbeKit,Date_Extracted,ID,Family,Subfamily,Tribe,Section,Genus,Species,Subspecies,Tissue,QubitAssayConcentration,QubitStockConcentration,FullName,ValidName,DateSentToRapid,ExtractedBy,Contributor,ProjectCode,Type,RAPID_RowSort,RAPID_ColumnSort,RAPID_UniqueClientCode
YES,,,,,,FMN_456204_P06_WD02,BN002839,good,450,11/13/2017,LEP 50257,Lycaenidae,Polyommatinae,Polyommatini,,Azanus,mirza,,"Thorax, Abdomen",0.489,97.8,Azanus mirza,Azanus mirza,3/26/2018,K. Dexter,,,,518,492,BN002839
YES,,,,,,FMN_456204_P05_WH10,BN000929,good,450,4/12/2017,LEP 43869,Lycaenidae,Polyommatinae,Polyommatini,,Brephidium,exile,,Thorax,0.124,24.8,Brephidium exile,Brephidium exilis,3/26/2018,K. Dexter,,,X,478,464,BN000929
YES,,,,,,FMN_456204_P05_WG03,BN001093,good,450,1/16/2017,BN-SZS-00308,Lycaenidae,Polyommatinae,Polyommatini,,Lampides,boeticus,,Thorax,0.0631,12.6,Lampides boeticus,Lampides boeticus,3/26/2018,K.Dexter,M. Espeland,,X,459,407,BN001093
YES,,,,,,FMN_456204_P06_WB09,BN002865,good,450,11/13/2017,LEP 46014,Lycaenidae,Polyommatinae,Polyommatini,,Leptotes,cassius,,"Thorax, Abdomen",0.314,62.8,Leptotes cassius,Leptotes cassius,3/26/2018,K. Dexter,,,,501,546,BN002865
YES,,,,,,FMN_456204_P05_WG12,BN001317,good,450,12/28/2016,MY-2016-049,Lycaenidae,Polyommatinae,Polyommatini,,Prosotas,nora,formosana,Thorax,0.0909,18.2,Prosotas nora,Prosotas nora,3/26/2018,K.Dexter,Yago,,,468,479,BN001317
YES,,,,,,FMN_456204_P06_WC03,BN001321,good,450,5/31/2017,LEP 50916,Lycaenidae,Polyommatinae,Polyommatini,,Pseudophilates,vicrama,,Abdomen/Thorax,0.383,76.6,Pseudophilates vicrama,,3/26/2018,K. Dexter,,--,,507,499,BN001321
YES,,,,,,FMN_456204_P06_WC04,BN001322,good,450,7/14/2017,LEP 36334,Lycaenidae,Polyommatinae,Polyommatini,,Pseudozizeeria,maha,,Thorax,0.407,81.4,Pseudozizeeria maha,Pseudozizeeria maha,3/26/2018,K. Dexter,,,X,508,507,BN001322
YES,,,,,,FMN_456204_P05_WF09,BN001339,good,450,12/28/2016,MY-2016-050,Lycaenidae,Polyommatinae,Polyommatini,,Shijimiaeoides,divinus,asonis,Thorax,0.037,7.4,Shijimiaeoides divinus,Shijimiaeoides divina,3/26/2018,K.Dexter,Yago,,,453,454,BN001339
YES,,,,,,FMN_456204_P06_WA07,BN001371,good,450,12/28/2016,MY-2016-077,Lycaenidae,Polyommatinae,Polyommatini,,Tongeia,filicaudis,filicaudis,Thorax,0.187,37.4,Tongeia filicaudis,Tongeia filicaudis,3/26/2018,K.Dexter,Yago,,,487,529,BN001371
YES,,,,,,FMN_456204_P05_WH09,BN001372,good,450,12/28/2016,MS-2016-030,Lycaenidae,Polyommatinae,Polyommatini,,Udara,albocaerulea,,Thorax,0.118,23.6,Udara albocaerulea,Udara albocaeruleus,3/26/2018,K.Dexter,Yago,,,477,456,BN001372
YES,,,,,,FMN_456204_P05_WH03,BN001373,good,450,1/16/2017,BN-SZS-00140,Lycaenidae,Polyommatinae,Polyommatini,,Uranothauma,belcastroi,,Thorax,0.106,21.2,Uranothauma belcastroi,Uranothauma belcastroi,3/26/2018,K.Dexter,M. Espeland,,,471,408,BN001373
YES,,,,,,FMN_456204_P06_WC10,BN001378,good,450,7/14/2017,LEP 32204,Lycaenidae,Polyommatinae,Polyommatini,,Zizeeria,knysna,,Thorax,0.464,92.8,Zizeeria knysna,Zizeeria knysna,3/26/2018,K. Dexter,,,,514,555,BN001378
YES,,,,,,FMN_456204_P06_WA02,BN002903,good,450,11/15/2017,LEP 50642,Lycaenidae,Polyommatinae,,,Tuxentius,,,Thorax,0.149,29.8,Tuxentius,Tuxentius sp,3/26/2018,K. Dexter,,,,482,489,BN002903
YES,,,,,,FMN_456204_P06_WA03,BN000987,good,450,1/16/2017,BN-SZS-00192,Lycaenidae,Poritiinae,Liptenini,Epitolina,Epitolina,dispar,,Thorax,0.16,32,Epitolina dispar,Epitolina dispar,3/26/2018,K.Dexter,M. Espeland,,X,483,497,BN000987
YES,,,,,,FMN_456204_P06_WB07,BN001032,good,450,1/16/2017,BN-SZS-00341,Lycaenidae,Poritiinae,Liptenini,Epitolina,Geritola,albomaculata,,Thorax,0.258,51.6,Geritola albomaculata,Geritola albomaculata,3/26/2018,K.Dexter,M. Espeland,,,499,530,BN001032
YES,,,,,,FMN_456204_P06_WA12,BN001086,good,450,7/26/2017,BN-SZS-00073,Lycaenidae,Poritiinae,Liptenini,Epitolina,Iridana,perdita,,Legs,0.212,42.4,Iridana perdita,Iridana perdita,3/26/2018,K. Dexter,Szabolcs Sáfián,,,492,569,BN001086
YES,,,,,,FMN_456204_P06_WB10,BN000964,good,450,1/16/2017,BN-SZS-00271,Lycaenidae,Poritiinae,Liptenini,Liptenina,Citrinophila,erastus,,Thorax,0.321,64.2,Citrinophila erastus,Citrinophila erastus,3/26/2018,K.Dexter,M. Espeland,,,502,554,BN000964
YES,,,,,,FMN_456204_P05_WF04,BN000988,low,450,1/16/2017,BN-SZS-00296,Lycaenidae,Poritiinae,Liptenini,Liptenina,Eresiomera,isca,,Thorax,0.0181,3.62,Eresiomera isca,Eresiomera isca,3/26/2018,K.Dexter,M. Espeland,,X,448,414,BN000988
YES,,,,,,FMN_456204_P05_WG10,BN001090,good,450,1/16/2017,BN-SZS-00349,Lycaenidae,Poritiinae,Liptenini,Liptenina,Kakumia,otlauga,,Thorax,0.0809,16.2,Kakumia otlauga,Kakumia otlauga,3/26/2018,K.Dexter,M. Espeland,,,466,463,BN001090
YES,,,,,,FMN_456204_P06_WB12,BN001096,good,450,1/16/2017,BN-SZS-00198,Lycaenidae,Poritiinae,Liptenini,Liptenina,Larinopoda,eurema,,Thorax,0.373,74.6,Larinopoda eurema,Larinopoda eurema,3/26/2018,K.Dexter,M. Espeland,,,504,570,BN001096
YES,,,,,,FMN_456204_P06_WB06,BN001246,good,450,1/16/2017,BN-SZS-00306,Lycaenidae,Poritiinae,Liptenini,Liptenina,Micropentila,cf. victoriae,,Thorax,0.248,49.6,Micropentila cf. victoriae,Micropentila sp,3/26/2018,K.Dexter,M. Espeland,,,498,522,BN001246
YES,,,,,,FMN_456204_P06_WA05,BN001356,good,450,7/26/2017,BN-SZS-00501,Lycaenidae,Poritiinae,Liptenini,Liptenina,Tetrarhanis,ilma,ugandae,Legs,0.168,33.6,Tetrarhanis ilma,Tetrarhanis ilma,3/26/2018,K. Dexter,Szabolcs Sáfián,,X,485,513,BN001356
YES,,,,,,FMN_456204_P05_WF10,BN001247,good,450,7/26/2017,340/05.09.2016,Lycaenidae,Poritiinae,Liptenini,Mimacraeina,Mimacraea,darwinia,,Legs,0.0415,8.3,Mimacraea darwinia,Mimacraea darwinia,3/26/2018,K. Dexter,Szabolcs Sáfián,,X,454,462,BN001247
YES,,,,,,FMN_456204_P05_WH02,BN001249,good,450,1/16/2017,BN-SZS-00171,Lycaenidae,Poritiinae,Liptenini,Mimacraeina,Mimeresia,moyambina,,Thorax,0.103,20.6,Mimeresia moyambina,Mimeresia moyambina,3/26/2018,K.Dexter,M. Espeland,,,470,400,BN001249
YES,,,,,,FMN_456204_P05_WG09,BN003049,good,450,11/20/2017,441/05.09.2017,Lycaenidae,Poritiinae,Liptenini,,Hewitsonia,boisduvalii,,Legs,0.0791,15.8,Hewitsonia boisduvalii,Hewitsonia boisduvalii,3/26/2018,K. Dexter,Szabolcs Sáfián,,,465,455,BN003049
YES,,,,,,FMN_456204_P06_WA11,BN001355,good,450,7/26/2017,BN-SZS-00003,Lycaenidae,Poritiinae,Pentilini,Pentilina,Telipna,acraea,,Legs,0.21,42,Telipna acraea,Telipna acraea,3/26/2018,K. Dexter,Szabolcs Sáfián,,X,491,561,BN001355
YES,,,,,,FMN_456204_P06_WA06,BN003041,good,450,11/20/2017,BN-SZS-261,Lycaenidae,Poritiinae,,,Phytala,elais,,Legs,0.172,34.4,Phytala elais,Phytala elais,3/26/2018,K. Dexter,Szabolcs Sáfián,,,486,521,BN003041
YES,,,,,,FMN_456204_P05_WF02,BN001338,low,450,10/12/2016,MY-2016-34,Lycaenidae,Poritiinae,,,Shijimia,moorei,moorei,,0.0101,2.02,Shijimia moorei,,3/26/2018,Yago,Yago,,X,446,398,BN001338
YES,,,,,,FMN_456204_P05_WG02,BN001253,good,450,7/26/2017,176/20.07.2016,Lycaenidae,Poritinae,Liptenini,Epitolina,Neaveia,lamborni,,Legs,0.0616,12.3,Neaveia lamborni,Neaveia lamborni,3/26/2018,K. Dexter,Szabolcs Sáfián,,X,458,399,BN001253
YES,,,,,,FMN_456204_P06_WA10,BN001288,good,450,7/26/2017,BN-SZS-00512,Lycaenidae,Poritinae,Pentilini,Pentilina,Ornipholidotos,paradots,,Legs,0.21,42,Ornipholidotos paradots,Ornipholidotos paradoxa,3/26/2018,K. Dexter,Szabolcs Sáfián,,,490,553,BN001288
YES,,,,,,FMN_456204_P06_WC08,BN002875,good,450,11/13/2017,LEP 36027,Lycaenidae,Theclinae,Arhopalini,,Narathura,bazalus,,Thorax,0.449,89.8,Narathura bazalus,,3/26/2018,K. Dexter,,,,512,539,BN002875
YES,,,,,,FMN_456204_P06_WB03,BN001303,good,450,1/16/2017,BN-SZS-00146,Lycaenidae,Theclinae,Deudorigini,,Pilodeudorix,violetta,,Thorax,0.239,47.8,Pilodeudorix violetta,Pilodeudorix violetta,3/26/2018,K.Dexter,M. Espeland,,,495,498,BN001303
YES,,,,,,FMN_456204_P05_WH01,BN001377,good,450,9/5/2017,LEP 53017,Lycaenidae,Theclinae,Eumaeini,Calycopidina,Ziegleria,ceromia,,Abdomen,0.097,19.4,Ziegleria ceromia,Ziegleria ceromia,3/26/2018,K. Dexter,Ana B. B. Morais,,,469,392,BN001377
YES,,,,,,FMN_456204_P06_WB11,BN000919,good,450,4/12/2017,LEP 30455,Lycaenidae,Theclinae,Eumaeini,,Arawacus,aetolus,,Thorax,0.339,67.8,Arawacus aetolus,Arawacus aetolus,3/26/2018,K. Dexter,,,X,503,562,BN000919
YES,,,,,,FMN_456204_P06_WC01,BN000926,good,450,9/15/2017,LEP 53191,Lycaenidae,Theclinae,Eumaeini,,Aubergina,vanessoides,,Thorax,0.379,75.8,Aubergina vanessoides,Aubergina vanessoides,3/26/2018,K. Dexter,H. Romanowski & N. Mega,,,505,483,BN000926
YES,,,,,,FMN_456204_P06_WA01,BN000928,good,450,4/12/2017,LEP 28885,Lycaenidae,Theclinae,Eumaeini,,Brangas,,,Thorax,0.0296,5.92,Brangas,Brangas,3/26/2018,K. Dexter,,,,481,481,BN000928
YES,,,,,,FMN_456204_P06_WB05,BN000969,good,450,9/15/2017,LEP 53098,Lycaenidae,Theclinae,Eumaeini,,Cyanophrys,acaste,,Thorax,0.247,49.4,Cyanophrys acaste,Cyanophrys acaste,3/26/2018,K. Dexter,H. Romanowski & N. Mega,,,497,514,BN000969
YES,,,,,,FMN_456204_P06_WB01,BN001094,good,450,7/14/2017,LEP 30271,Lycaenidae,Theclinae,Eumaeini,,Laothus,gibberosa,,Thorax,0.212,42.4,Laothus gibberosa,Laothus gibberosa,3/26/2018,K. Dexter,,,,493,482,BN001094
YES,,,,,,FMN_456204_P05_WH11,BN001250,good,450,7/14/2017,LEP 43863,Lycaenidae,Theclinae,Eumaeini,,Ministrymon,leda,,Thorax,0.125,25,Ministrymon leda,Ministrymon leda,3/26/2018,K. Dexter,,,X,479,472,BN001250
YES,,,,,,FMN_456204_P05_WF07,BN001265,good,450,9/5/2017,LEP 53018,Lycaenidae,Theclinae,Eumaeini,,Nicolaea,cupa,,Abdomen,0.0299,5.98,Nicolaea cupa,Nicolaea cupa,3/26/2018,K. Dexter,Ana B. B. Morais,,,451,438,BN001265
YES,,,,,,FMN_456204_P06_WA08,BN001275,good,450,7/14/2017,LEP 30181,Lycaenidae,Theclinae,Eumaeini,,Ocaria,ocrisia,,Thorax,0.2,40,Ocaria ocrisia,Ocaria ocrisia,3/26/2018,K. Dexter,,,X,488,537,BN001275
YES,,,,,,FMN_456204_P06_WA09,BN001277,good,450,7/14/2017,LEP 32031,Lycaenidae,Theclinae,Eumaeini,,Olynthus,essus,,Thorax,0.201,40.2,Olynthus essus,Olynthus essus,3/26/2018,K. Dexter,,,,489,545,BN001277
YES,,,,,,FMN_456204_P05_WH07,BN001291,good,450,9/5/2017,LEP 53012,Lycaenidae,Theclinae,Eumaeini,,Panthiades,hebraeus,,Abdomen,0.117,23.4,Panthiades hebraeus,Panthiades hebraeus,3/26/2018,K. Dexter,Ana B. B. Morais,,,475,440,BN001291
YES,,,,,,FMN_456204_P06_WC02,BN002878,good,450,11/13/2017,LEP 53240,Lycaenidae,Theclinae,Eumaeini,,Parrhasius,polibetes,,Thorax,0.381,76.2,Parrhasius polibetes,Parrhasius polibetes,3/26/2018,K. Dexter,,,X,506,491,BN002878
YES,,,,,,FMN_456204_P05_WF11,BN001349,good,450,9/5/2017,LEP 53015,Lycaenidae,Theclinae,Eumaeini,,Strephonota,elika,,Abdomen,0.0505,10.1,Strephonota elika,Strephonota elika,3/26/2018,K. Dexter,Ana B. B. Morais,,,455,470,BN001349
YES,,,,,,FMN_456204_P05_WF05,BN001350,low,450,8/19/2016,ADW15-17,Lycaenidae,Theclinae,Eumaeini,,Strymon,melinus,franki,Legs,0.0193,3.86,Strymon melinus,Strymon melinus,3/26/2018,K.Dexter,,,X,449,422,BN001350
YES,,,,,,FMN_456204_P05_WG08,BN001351,good,450,9/5/2017,LEP 53021,Lycaenidae,Theclinae,Eumaeini,,Symbiopsis,strenua,,Abdomen,0.0784,15.7,Symbiopsis strenua,Symbiopsis strenua,3/26/2018,K. Dexter,Ana B. B. Morais,,X,464,447,BN001351
YES,,,,,,FMN_456204_P06_WA04,BN001357,good,450,9/5/2017,LEP 53016,Lycaenidae,Theclinae,Eumaeini,,Theritas,triquetra,,Abdomen,0.165,33,Theritas triquetra,Theritas triquetra,3/26/2018,K. Dexter,Ana B. B. Morais,,,484,505,BN001357
YES,,,,,,FMN_456204_P05_WH05,BN001353,good,450,4/3/2017,VN-16-D192,Lycaenidae,Theclinae,Iolaini,,Tajuria,igolotiana,,Abdomen,0.109,21.8,Tajuria igolotiana,Tajuria igolotiana,3/26/2018,K. Dexter,David Lohman,,,473,424,BN001353
YES,,,,,,FMN_456204_P05_WG07,BN001352,good,450,1/16/2017,BN-SZS-00266,Lycaenidae,Theclinae,Oxylidini,,Syrmoptera,bonifacei,,Thorax,0.0782,15.6,Syrmoptera bonifacei,Syrmoptera bonifacei,3/26/2018,K.Dexter,M. Espeland,,,463,439,BN001352
YES,,,,,,FMN_456204_P05_WH12,BN000918,good,450,12/7/2016,MY-2016-30,Lycaenidae,Theclinae,Theclini,,Araragi,enthea,enthea,Thorax,0.132,26.4,Araragi enthea,Araragi enthea,3/26/2018,K.Dexter,Yago,,X,480,480,BN000918
YES,,,,,,FMN_456204_P05_WF12,BN000962,good,450,12/28/2016,MY-2016-099,Lycaenidae,Theclinae,Theclini,,Chrysozephyrus,smaragdinus,smaragdinus,Thorax,0.0525,10.5,Chrysozephyrus smaragdinus,Chrysozephyrus smaragdina,3/26/2018,K.Dexter,Yago,,X,456,478,BN000962
YES,,,,,,FMN_456204_P05_WG04,BN001042,good,450,7/1/2016,LEP 26195,Lycaenidae,Theclinae,Theclini,,Hypaurotis,crysalus,crysalus,Legs,0.0686,13.7,Hypaurotis crysalus,Hypaurotis crysalus,3/26/2018,K.Dexter,,,X,460,415,BN001042
YES,,,,,,FMN_456204_P06_WB08,BN001085,good,450,12/28/2016,MY-2016-101,Lycaenidae,Theclinae,Theclini,,Iratsume,orsedice,orsedice,Thorax,0.259,51.8,Iratsume orsedice,Iratsume orsedice,3/26/2018,K.Dexter,Yago,,X,500,538,BN001085
YES,,,,,,FMN_456204_P05_WF03,BN001340,good,450,10/12/2016,MY-2016-51,Lycaenidae,Theclinae,Theclini,,Shirozua,jonasi,jonasi,,0.0177,3.54,Shirozua jonasi,Shirozua jonasi,3/26/2018,Yago,Yago,,X,447,406,BN001340
YES,,,,,,FMN_456204_P06_WD01,BN001341,good,450,12/28/2016,MS-2016-004,Lycaenidae,Theclinae,Theclini,,Sibatiniozephyrus,fujisanus,,Thorax,0.483,96.6,Sibatiniozephyrus fujisanus,Sibataniozephyrus fujisanus,3/26/2018,K.Dexter,Yago,,,517,484,BN001341
YES,,,,,,FMN_456204_P05_WG11,BN001374,good,450,12/28/2016,MY-2016-102,Lycaenidae,Theclinae,Theclini,,Ussuriana,stygiana,,Thorax,0.0853,17.1,Ussuriana stygiana,,3/26/2018,K.Dexter,Yago,,,467,471,BN001374
YES,,,,,,FMN_456204_P05_WH04,BN001375,good,450,12/28/2016,MY-2016-056,Lycaenidae,Theclinae,Theclini,,Wagimo,signatus,,Thorax,0.106,21.2,Wagimo signatus,Wagimo signata,3/26/2018,K.Dexter,Yago,,X,472,416,BN001375
YES,,,,,,FMN_456204_P05_WG01,BN001369,good,450,12/28/2016,MS-2016-012,Lycaenidae,Theclinae,,,Thermozephrus,ataxus,,Legs,0.0573,11.5,Thermozephrus ataxus,Chrysozephyrus ataxus,3/26/2018,K.Dexter,Yago,,,457,391,BN001369
YES,,,,,,FMN_456204_P06_WC06,BN002837,good,450,11/13/2017,LEP 50259,Lycaenidae,,,,Axioceres,harpax/bambana,,Thorax,0.431,86.2,Axioceres harpax/bambana,,3/26/2018,K. Dexter,,,,510,523,BN002837
YES,,,,,,FMN_456204_P06_WH01,BN001475,good,450,12/28/2016,MY-2016-057,Nymphalidae,Apaturinae,,,Apatura,metis,substituta,Thorax,0.182,36.4,Apatura metis,Apatura metis,3/26/2018,K.Dexter,Yago,,,565,488,BN001475
YES,,,,,,FMN_456204_P06_WE02,BN003364,good,450,--,YI-17-V320,Nymphalidae,Apaturinae,,,Helcyra,hemina,hemina,Legs,0.0469,9.38,Helcyra hemina,Helcyra hemina,3/26/2018,CCNY,Yutaka Inayoshi,SEAB,,530,493,BN003364
YES,,,,,,FMN_456204_P06_WD12,BN003365,good,450,--,YI-16-P288,Nymphalidae,Apaturinae,,,Herona,marathus,angustata,Legs,0.0352,7.04,Herona marathus,Herona marathus,3/26/2018,CCNY,Yutaka Inayoshi,,X,528,572,BN003365
YES,,,,,,FMN_456204_P07_WA11,BN002093,good,450,12/28/2016,MY-2016-074,Nymphalidae,Apaturinae,,,Sasakia,charonda,charonda,Thorax,0.276,55.2,Sasakia charonda,Sasakia charonda,3/26/2018,K.Dexter,Yago,,X,587,657,BN002093
YES,,,,,,FMN_456204_P07_WB08,BN002927,good,450,11/15/2017,LEP 36849,Nymphalidae,Biblidinae,Biblidini,Callicorina,Diaethria,clymena,,Thorax,0.297,59.4,Diaethria clymena,Diaethria clymena,3/26/2018,K. Dexter,,,X,596,634,BN002927
YES,,,,,,FMN_456204_P07_WB11,BN001919,good,450,7/14/2017,LEP 43288,Nymphalidae,Biblidinae,Biblidini,Callicorina,Mesotaenia,vaninka,,Thorax,0.302,60.4,Mesotaenia vaninka,Mesotaenia vanika,3/26/2018,K. Dexter,,,,599,658,BN001919
YES,,,,,,FMN_456204_P06_WH09,BN002024,good,450,7/14/2017,LEP 43242,Nymphalidae,Biblidinae,Biblidini,Callicorina,Paulogramma,pyracmon,,Thorax,0.218,43.6,Paulogramma pyracmon,Paulogramma pyracmon,3/26/2018,K. Dexter,,,X,573,552,BN002024
YES,,,,,,FMN_456204_P07_WC10,BN001734,good,450,7/14/2017,LEP 41747,Nymphalidae,Biblidinae,Biblidini,Epicaliina,Eunica,norica,,Thorax,0.344,68.8,Eunica norica,Eunica norica,3/26/2018,K. Dexter,,,,610,651,BN001734
YES,,,,,,FMN_456204_P07_WD01,BN001951,good,450,8/19/2016,LEP 28846,Nymphalidae,Biblidinae,Biblidini,Epicaliina,Myscelia,cyaniris,cyaniris,Thorax,0.35,70,Myscelia cyaniris,Myscelia cyaniris,3/26/2018,K.Dexter,,,,613,580,BN001951
YES,,,,,,FMN_456204_P06_WH08,BN002097,good,450,1/18/2017,BN-SZS-00220,Nymphalidae,Biblidinae,Biblidini,Epicaliina,Sevenia,amulia,,Thorax,0.217,43.4,Sevenia amulia,Sevenia amulia,3/26/2018,K.Dexter,M. Espeland,,,572,544,BN002097
YES,,,,,,FMN_456204_P07_WD02,BN002084,good,450,1/21/2016,LEP 28863,Nymphalidae,Biblidinae,Biblidini,Epiphilina,Pyrrhogyra,otolais,otolais,,0.36,72,Pyrrhogyra otolais,Pyrrhogyra otolais,3/26/2018,V. Ficarrotta,,,,614,588,BN002084
YES,,,,,,FMN_456204_P07_WA09,BN001490,good,450,1/16/2017,BN-SZS-00293,Nymphalidae,Biblidinae,Biblidini,Eurytelina,Ariadne,actisanes,,Thorax,0.268,53.6,Ariadne actisanes,Ariadne actisanes,3/26/2018,K.Dexter,M. Espeland,,,585,641,BN001490
YES,,,,,,FMN_456204_P07_WC07,BN001537,good,450,7/14/2017,LEP 50109,Nymphalidae,Biblidinae,Biblidini,Eurytelina,Byblia,anvatara,,Thorax,0.334,66.8,Byblia anvatara,Byblia anvatara,3/26/2018,K. Dexter,,,,607,627,BN001537
YES,,,,,,FMN_456204_P07_WC01,BN001689,good,450,8/19/2016,LEP 37080 (36 Indo),Nymphalidae,Cyrestinae,,,Cyrestis,acilia,,Thorax,0.308,61.6,Cyrestis acilia,Cyrestis acilia,3/26/2018,K.Dexter,,,X,601,579,BN001689
YES,,,,,,FMN_456204_P06_WG03,BN001465,good,450,1/16/2017,BN-SZS-00369,Nymphalidae,Danainae,Danaini,Euploeina,Amauris,niavius,,Thorax,0.147,29.4,Amauris niavius,Amauris niavius,3/26/2018,K.Dexter,M. Espeland,,X,555,503,BN001465
YES,,,,,,FMN_456204_P07_WE01,BN001740,good,450,8/19/2016,LEP 31454,Nymphalidae,Danainae,Danaini,Euploeina,Euploea,radamanthus,,Thorax,0.402,80.4,Euploea radamanthus,Euploea radamanthus,3/26/2018,K.Dexter,,Dana,,625,581,BN001740
YES,,,,,,FMN_456204_P06_WF11,BN001472,good,450,7/14/2017,LEP 47555,Nymphalidae,Danainae,Danaini,Itunina,Anetia,thirza,,Thorax,0.133,26.6,Anetia thirza,Anetia thirza,3/26/2018,K. Dexter,,,,551,566,BN001472
YES,,,,,,FMN_456204_P06_WG08,BN001797,good,450,8/19/2016,LEP 28839,Nymphalidae,Danainae,Ithomiini,,Greta,oto,,Thorax,0.157,31.4,Greta oto,,3/26/2018,K.Dexter,,Dana,,560,543,BN001797
YES,,,,,,FMN_456204_P06_WD06,BN002001,low,450,9/15/2017,LEP 53103,Nymphalidae,Danainae,Ithomiini,,Oleria,aquata,,Thorax,0.0223,4.46,Oleria aquata,Oleria aquata,3/26/2018,K. Dexter,H. Romanowski & N. Mega,,,522,524,BN002001
YES,,,,,,FMN_456204_P06_WG11,BN002905,good,450,11/15/2017,RV-04-D320,Nymphalidae,Heliconiinae,Acraeini,,Actinote,neleus,,"Thorax, Legs",0.167,33.4,Actinote neleus,Altinote neleus,3/26/2018,K. Dexter,MCZ,Acra,X,563,567,BN002905
YES,,,,,,FMN_456204_P07_WB12,BN001485,good,450,12/28/2016,MS-2016-005,Nymphalidae,Heliconiinae,Argynnini,Argynnina,Argynnis,paphia,tsushimana,Thorax,0.308,61.6,Argynnis paphia,Argynnis paphia,3/26/2018,K.Dexter,Yago,,X,600,666,BN001485
YES,,,,,,FMN_456204_P07_WB03,BN001488,good,450,12/28/2016,MY-2016-059,Nymphalidae,Heliconiinae,Argynnini,Argynnina,Argyronome,laodice,japonica,Thorax,0.285,57,Argyronome laodice,Argynnis laodice,3/26/2018,K.Dexter,Yago,,X,591,594,BN001488
YES,,,,,,FMN_456204_P07_WA12,BN001959,good,450,8/19/2016,LEP 29073,Nymphalidae,Heliconiinae,Argynnini,Argynnina,Nephargynnis,anadyomene,,Legs,0.278,55.6,Nephargynnis anadyomene,Argynnis anadyomene,3/26/2018,K.Dexter,,,,588,665,BN001959
YES,,,,,,FMN_456204_P07_WE07,BN002032,good,450,7/14/2017,LEP 43090,Nymphalidae,Heliconiinae,Heliconiini,,Philaethria,dido,,Thorax,0.427,85.4,Philaethria dido,Philaethria dido,3/26/2018,K. Dexter,,,X,631,629,BN002032
YES,,,,,,FMN_456204_P06_WF10,BN001457,good,450,8/19/2016,LEP 28865,Nymphalidae,Heliconiinae,Heliconni,,Agraulis,vanillae,,Thorax,0.131,26.2,Agraulis vanillae,Agraulis vanillae,3/26/2018,K.Dexter,,,X,550,558,BN001457
YES,,,,,,FMN_456204_P07_WF06,BN001652,good,450,4/24/2017,LEP 40576,Nymphalidae,Heliconiinae,Vagrantini,,Cirrochroa,orissa,,Thorax,0.464,92.8,Cirrochroa orissa,Cirrochroa orissa,3/26/2018,R. St Laurent,,,,642,622,BN001652
YES,,,,,,FMN_456204_P06_WG04,BN002989,good,450,11/15/2017,LEP 37082,Nymphalidae,Heliconiinae,Vagrantini,,Cupha,maeonides,,Thorax,0.149,29.8,Cupha maeonides,Cupha maeonides,3/26/2018,K. Dexter,,,,556,511,BN002989
YES,,,,,,FMN_456204_P07_WB05,BN002030,good,450,1/18/2017,BN-SZS-00111,Nymphalidae,Heliconiinae,Vagrantini,,Phalanta,eurytis,,Thorax,0.286,57.2,Phalanta eurytis,Phalanta eurytis,3/26/2018,K.Dexter,M. Espeland,,,593,610,BN002030
YES,,,,,,FMN_456204_P07_WC12,BN002148,good,450,7/1/2016,LEP 37016 (8 Indo),Nymphalidae,Heliconiinae,Vagrantini,,Terinos,terpander,,Thorax,0.347,69.4,Terinos terpander,Terinos terpander,3/26/2018,K.Dexter,,,,612,667,BN002148
YES,,,,,,FMN_456204_P07_WD03,BN001838,good,450,8/19/2016,LEP 35123,Nymphalidae,Heliconiinae,,,Issoira,huebner,,Thorax,0.368,73.6,Issoira huebner,,3/26/2018,K.Dexter,,,,615,596,BN001838
YES,,,,,,FMN_456204_P06_WG01,BN001699,good,450,7/14/2017,LEP 41130,Nymphalidae,Ithomiinae,Dircennini,,Dircenna,jemina,varina,Thorax,0.139,27.8,Dircenna jemina,Dircenna jemina,3/26/2018,K. Dexter,,,,553,487,BN001699
YES,,,,,,FMN_456204_P07_WB02,BN002081,good,450,9/15/2017,LEP 53127,Nymphalidae,Ithomiinae,Godyridini,,Pseudoscada,erruca,,Thorax,0.282,56.4,Pseudoscada erruca,Pseudoscada erruca,3/26/2018,K. Dexter,H. Romanowski & N. Mega,,,590,586,BN002081
YES,,,,,,FMN_456204_P07_WC09,BN001896,good,450,9/15/2017,LEP 53239,Nymphalidae,Ithomiinae,Mechanitini,,Mechanitis,lysimnia,,Thorax,0.335,67,Mechanitis lysimnia,Mechanitis lysimnia,3/26/2018,K. Dexter,H. Romanowski & N. Mega,,,609,643,BN001896
YES,,,,,,FMN_456204_P07_WB10,BN001904,good,450,7/14/2017,LEP 42752,Nymphalidae,Ithomiinae,Melinaeini,,Melinaea,menophilus,,Thorax,0.3,60,Melinaea menophilus,Melinaea menophilus,3/26/2018,K. Dexter,,,,598,650,BN001904
YES,,,,,,FMN_456204_P07_WA06,BN001716,good,450,9/15/2017,LEP 53116,Nymphalidae,Ithomiinae,Napeoenini,,Epityches,eupompe,,Thorax,0.243,48.6,Epityches eupompe,Epityches eupompe,3/26/2018,K. Dexter,H. Romanowski & N. Mega,,X,582,617,BN001716
